Textbox2,Textbox7
United States of America,© World Health Organization 2020

AH5_label,AH5_Chart01_CategoryGroup_label,AH5_Chart01_CategoryGroup_Chart01_CategoryGroup1_label,AH5_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH1_label,AH1_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH1N12009_label,AH1N12009_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,AH3_label,AH3_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,ANOTSUBTYPED_label,ANOTSUBTYPED_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BYAMAGATA_label,BYAMAGATA_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BVICTORIA_label,BVICTORIA_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0,BNOTDETERMINED_label,BNOTDETERMINED_Chart01_CategoryGroup_Chart01_CategoryGroup1_Value_DataValue0
AH5,2005,1,,AH1,2,AH1N12009,,AH3,400,ANOTSUBTYPED,711,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,166
AH5,2005,2,,AH1,2,AH1N12009,,AH3,298,ANOTSUBTYPED,631,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,182
AH5,2005,3,,AH1,2,AH1N12009,,AH3,374,ANOTSUBTYPED,889,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,211
AH5,2005,4,,AH1,1,AH1N12009,,AH3,511,ANOTSUBTYPED,1045,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,306
AH5,2005,5,,AH1,0,AH1N12009,,AH3,686,ANOTSUBTYPED,1214,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,424
AH5,2005,6,,AH1,2,AH1N12009,,AH3,638,ANOTSUBTYPED,1451,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,478
AH5,2005,7,,AH1,2,AH1N12009,,AH3,688,ANOTSUBTYPED,1396,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,613
AH5,2005,8,,AH1,1,AH1N12009,,AH3,523,ANOTSUBTYPED,1133,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,617
AH5,2005,9,,AH1,0,AH1N12009,,AH3,227,ANOTSUBTYPED,949,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,518
AH5,2005,10,,AH1,0,AH1N12009,,AH3,161,ANOTSUBTYPED,633,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,415
AH5,2005,11,,AH1,0,AH1N12009,,AH3,146,ANOTSUBTYPED,489,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,466
AH5,2005,12,,AH1,0,AH1N12009,,AH3,102,ANOTSUBTYPED,303,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,455
AH5,2005,13,,AH1,3,AH1N12009,,AH3,54,ANOTSUBTYPED,167,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,341
AH5,2005,14,,AH1,0,AH1N12009,,AH3,47,ANOTSUBTYPED,95,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,210
AH5,2005,15,,AH1,0,AH1N12009,,AH3,14,ANOTSUBTYPED,39,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,123
AH5,2005,16,,AH1,1,AH1N12009,,AH3,21,ANOTSUBTYPED,26,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,73
AH5,2005,17,,AH1,0,AH1N12009,,AH3,12,ANOTSUBTYPED,12,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,40
AH5,2005,18,,AH1,0,AH1N12009,,AH3,10,ANOTSUBTYPED,8,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,30
AH5,2005,19,,AH1,0,AH1N12009,,AH3,13,ANOTSUBTYPED,5,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,18
AH5,2005,20,,AH1,0,AH1N12009,,AH3,20,ANOTSUBTYPED,3,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,16
AH5,2005,21,,AH1,0,AH1N12009,,AH3,9,ANOTSUBTYPED,3,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,20
AH5,2005,22,,AH1,0,AH1N12009,,AH3,6,ANOTSUBTYPED,3,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,15
AH5,2005,23,,AH1,0,AH1N12009,,AH3,4,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,8
AH5,2005,24,,AH1,0,AH1N12009,,AH3,3,ANOTSUBTYPED,1,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,10
AH5,2005,25,,AH1,0,AH1N12009,,AH3,5,ANOTSUBTYPED,1,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,5
AH5,2005,26,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,6,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2005,27,,AH1,0,AH1N12009,,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,4
AH5,2005,28,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2005,29,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,1,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2005,30,,AH1,0,AH1N12009,,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2005,31,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2005,32,,AH1,0,AH1N12009,,AH3,3,ANOTSUBTYPED,1,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2005,33,,AH1,1,AH1N12009,,AH3,0,ANOTSUBTYPED,4,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2005,34,,AH1,0,AH1N12009,,AH3,2,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2005,35,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,3,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2005,36,,AH1,0,AH1N12009,,AH3,1,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2005,37,,AH1,0,AH1N12009,,AH3,4,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2005,38,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2005,39,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,0,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2005,40,,AH1,0,AH1N12009,,AH3,6,ANOTSUBTYPED,4,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2005,41,,AH1,0,AH1N12009,,AH3,6,ANOTSUBTYPED,4,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2005,42,,AH1,0,AH1N12009,,AH3,12,ANOTSUBTYPED,6,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,5
AH5,2005,43,,AH1,0,AH1N12009,,AH3,6,ANOTSUBTYPED,5,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2005,44,,AH1,0,AH1N12009,,AH3,13,ANOTSUBTYPED,4,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,3
AH5,2005,45,,AH1,1,AH1N12009,,AH3,21,ANOTSUBTYPED,12,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,6
AH5,2005,46,,AH1,2,AH1N12009,,AH3,18,ANOTSUBTYPED,16,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,4
AH5,2005,47,,AH1,0,AH1N12009,,AH3,18,ANOTSUBTYPED,17,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,3
AH5,2005,48,,AH1,1,AH1N12009,,AH3,53,ANOTSUBTYPED,29,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2005,49,,AH1,1,AH1N12009,,AH3,109,ANOTSUBTYPED,64,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,8
AH5,2005,50,,AH1,0,AH1N12009,,AH3,233,ANOTSUBTYPED,92,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,5
AH5,2005,51,,AH1,0,AH1N12009,,AH3,266,ANOTSUBTYPED,325,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,9
AH5,2005,52,,AH1,2,AH1N12009,,AH3,312,ANOTSUBTYPED,322,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,18
AH5,2006,1,,AH1,0,AH1N12009,,AH3,226,ANOTSUBTYPED,255,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,21
AH5,2006,2,,AH1,4,AH1N12009,,AH3,293,ANOTSUBTYPED,324,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,13
AH5,2006,3,,AH1,4,AH1N12009,,AH3,278,ANOTSUBTYPED,331,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,15
AH5,2006,4,,AH1,4,AH1N12009,,AH3,299,ANOTSUBTYPED,428,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,23
AH5,2006,5,,AH1,5,AH1N12009,,AH3,302,ANOTSUBTYPED,463,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,50
AH5,2006,6,,AH1,9,AH1N12009,,AH3,304,ANOTSUBTYPED,520,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,96
AH5,2006,7,,AH1,15,AH1N12009,,AH3,338,ANOTSUBTYPED,618,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,94
AH5,2006,8,,AH1,16,AH1N12009,,AH3,346,ANOTSUBTYPED,767,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,130
AH5,2006,9,,AH1,27,AH1N12009,,AH3,421,ANOTSUBTYPED,726,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,263
AH5,2006,10,,AH1,51,AH1N12009,,AH3,392,ANOTSUBTYPED,750,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,317
AH5,2006,11,,AH1,37,AH1N12009,,AH3,265,ANOTSUBTYPED,516,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,322
AH5,2006,12,,AH1,76,AH1N12009,,AH3,164,ANOTSUBTYPED,435,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,354
AH5,2006,13,,AH1,61,AH1N12009,,AH3,121,ANOTSUBTYPED,288,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,387
AH5,2006,14,,AH1,38,AH1N12009,,AH3,53,ANOTSUBTYPED,171,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,285
AH5,2006,15,,AH1,23,AH1N12009,,AH3,50,ANOTSUBTYPED,112,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,208
AH5,2006,16,,AH1,23,AH1N12009,,AH3,30,ANOTSUBTYPED,58,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,203
AH5,2006,17,,AH1,10,AH1N12009,,AH3,1,ANOTSUBTYPED,38,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,117
AH5,2006,18,,AH1,3,AH1N12009,,AH3,4,ANOTSUBTYPED,40,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,79
AH5,2006,19,,AH1,0,AH1N12009,,AH3,0,ANOTSUBTYPED,36,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,64
AH5,2006,20,,AH1,1,AH1N12009,,AH3,1,ANOTSUBTYPED,8,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,41
AH5,2006,21,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,22,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,23,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,24,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,25,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,26,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,27,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,28,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,29,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,30,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,31,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,32,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,33,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,34,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,35,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,36,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,37,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,38,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,39,,AH1,,AH1N12009,,AH3,,ANOTSUBTYPED,,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2006,40,,AH1,13,AH1N12009,,AH3,2,ANOTSUBTYPED,26,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,15
AH5,2006,41,,AH1,20,AH1N12009,,AH3,1,ANOTSUBTYPED,37,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,9
AH5,2006,42,,AH1,17,AH1N12009,,AH3,4,ANOTSUBTYPED,37,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,22
AH5,2006,43,,AH1,13,AH1N12009,,AH3,2,ANOTSUBTYPED,46,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,23
AH5,2006,44,,AH1,25,AH1N12009,,AH3,1,ANOTSUBTYPED,75,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,42
AH5,2006,45,,AH1,18,AH1N12009,,AH3,1,ANOTSUBTYPED,93,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,43
AH5,2006,46,,AH1,25,AH1N12009,,AH3,2,ANOTSUBTYPED,74,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,32
AH5,2006,47,,AH1,21,AH1N12009,,AH3,2,ANOTSUBTYPED,110,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,28
AH5,2006,48,,AH1,43,AH1N12009,,AH3,1,ANOTSUBTYPED,111,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,54
AH5,2006,49,,AH1,55,AH1N12009,,AH3,2,ANOTSUBTYPED,145,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,62
AH5,2006,50,,AH1,106,AH1N12009,,AH3,9,ANOTSUBTYPED,306,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,120
AH5,2006,51,,AH1,194,AH1N12009,,AH3,10,ANOTSUBTYPED,392,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,133
AH5,2006,52,,AH1,201,AH1N12009,,AH3,14,ANOTSUBTYPED,366,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,123
AH5,2007,1,,AH1,128,AH1N12009,,AH3,14,ANOTSUBTYPED,240,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,86
AH5,2007,2,,AH1,180,AH1N12009,,AH3,35,ANOTSUBTYPED,293,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,86
AH5,2007,3,,AH1,174,AH1N12009,,AH3,44,ANOTSUBTYPED,420,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,80
AH5,2007,4,,AH1,310,AH1N12009,,AH3,86,ANOTSUBTYPED,760,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,154
AH5,2007,5,,AH1,367,AH1N12009,,AH3,107,ANOTSUBTYPED,1172,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,203
AH5,2007,6,,AH1,497,AH1N12009,,AH3,133,ANOTSUBTYPED,1491,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,411
AH5,2007,7,,AH1,430,AH1N12009,,AH3,133,ANOTSUBTYPED,1544,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,416
AH5,2007,8,,AH1,297,AH1N12009,,AH3,156,ANOTSUBTYPED,1388,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,526
AH5,2007,9,,AH1,201,AH1N12009,,AH3,192,ANOTSUBTYPED,1006,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,550
AH5,2007,10,,AH1,169,AH1N12009,,AH3,199,ANOTSUBTYPED,751,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,470
AH5,2007,11,,AH1,147,AH1N12009,,AH3,207,ANOTSUBTYPED,569,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,430
AH5,2007,12,,AH1,65,AH1N12009,,AH3,165,ANOTSUBTYPED,491,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,369
AH5,2007,13,,AH1,59,AH1N12009,,AH3,173,ANOTSUBTYPED,322,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,211
AH5,2007,14,,AH1,33,AH1N12009,,AH3,101,ANOTSUBTYPED,228,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,156
AH5,2007,15,,AH1,31,AH1N12009,,AH3,186,ANOTSUBTYPED,158,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,140
AH5,2007,16,,AH1,28,AH1N12009,,AH3,126,ANOTSUBTYPED,138,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,81
AH5,2007,17,,AH1,21,AH1N12009,,AH3,119,ANOTSUBTYPED,86,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,68
AH5,2007,18,,AH1,15,AH1N12009,,AH3,81,ANOTSUBTYPED,51,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,56
AH5,2007,19,,AH1,7,AH1N12009,,AH3,38,ANOTSUBTYPED,43,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,38
AH5,2007,20,,AH1,3,AH1N12009,,AH3,23,ANOTSUBTYPED,39,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,27
AH5,2007,21,,AH1,4,AH1N12009,,AH3,32,ANOTSUBTYPED,34,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,14
AH5,2007,22,,AH1,2,AH1N12009,,AH3,7,ANOTSUBTYPED,12,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,9
AH5,2007,23,,AH1,1,AH1N12009,,AH3,5,ANOTSUBTYPED,10,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,4
AH5,2007,24,,AH1,0,AH1N12009,,AH3,6,ANOTSUBTYPED,13,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,7
AH5,2007,25,,AH1,3,AH1N12009,,AH3,1,ANOTSUBTYPED,2,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2007,26,,AH1,0,AH1N12009,,AH3,1,ANOTSUBTYPED,10,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,4
AH5,2007,27,,AH1,2,AH1N12009,,AH3,3,ANOTSUBTYPED,8,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,5
AH5,2007,28,,AH1,4,AH1N12009,,AH3,8,ANOTSUBTYPED,9,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2007,29,,AH1,4,AH1N12009,,AH3,3,ANOTSUBTYPED,8,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2007,30,,AH1,14,AH1N12009,,AH3,7,ANOTSUBTYPED,14,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2007,31,,AH1,2,AH1N12009,,AH3,6,ANOTSUBTYPED,14,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2007,32,,AH1,11,AH1N12009,,AH3,5,ANOTSUBTYPED,14,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,4
AH5,2007,33,,AH1,7,AH1N12009,,AH3,2,ANOTSUBTYPED,10,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2007,34,,AH1,1,AH1N12009,,AH3,0,ANOTSUBTYPED,21,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1
AH5,2007,35,,AH1,10,AH1N12009,,AH3,0,ANOTSUBTYPED,13,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,7
AH5,2007,36,,AH1,10,AH1N12009,,AH3,0,ANOTSUBTYPED,14,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2007,37,,AH1,14,AH1N12009,,AH3,1,ANOTSUBTYPED,8,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,7
AH5,2007,38,,AH1,11,AH1N12009,,AH3,1,ANOTSUBTYPED,15,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,3
AH5,2007,39,,AH1,3,AH1N12009,,AH3,1,ANOTSUBTYPED,16,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,
AH5,2007,40,,AH1,17,AH1N12009,,AH3,2,ANOTSUBTYPED,20,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,5
AH5,2007,41,,AH1,19,AH1N12009,,AH3,3,ANOTSUBTYPED,22,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,0
AH5,2007,42,,AH1,16,AH1N12009,,AH3,2,ANOTSUBTYPED,28,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2007,43,,AH1,16,AH1N12009,,AH3,2,ANOTSUBTYPED,27,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,5
AH5,2007,44,,AH1,10,AH1N12009,,AH3,0,ANOTSUBTYPED,53,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,11
AH5,2007,45,,AH1,17,AH1N12009,,AH3,10,ANOTSUBTYPED,47,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,11
AH5,2007,46,,AH1,24,AH1N12009,,AH3,6,ANOTSUBTYPED,55,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,2
AH5,2007,47,,AH1,35,AH1N12009,,AH3,2,ANOTSUBTYPED,90,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,13
AH5,2007,48,,AH1,49,AH1N12009,,AH3,12,ANOTSUBTYPED,50,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,13
AH5,2007,49,,AH1,35,AH1N12009,,AH3,10,ANOTSUBTYPED,112,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,22
AH5,2007,50,,AH1,53,AH1N12009,,AH3,22,ANOTSUBTYPED,116,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,27
AH5,2007,51,,AH1,70,AH1N12009,,AH3,28,ANOTSUBTYPED,165,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,50
AH5,2007,52,,AH1,80,AH1N12009,,AH3,26,ANOTSUBTYPED,260,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,85
AH5,2008,1,,AH1,96,AH1N12009,,AH3,59,ANOTSUBTYPED,318,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,106
AH5,2008,2,,AH1,179,AH1N12009,,AH3,143,ANOTSUBTYPED,528,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,161
AH5,2008,3,,AH1,220,AH1N12009,,AH3,204,ANOTSUBTYPED,702,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,210
AH5,2008,4,,AH1,223,AH1N12009,,AH3,386,ANOTSUBTYPED,1208,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,338
AH5,2008,5,,AH1,262,AH1N12009,,AH3,634,ANOTSUBTYPED,2263,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,659
AH5,2008,6,,AH1,268,AH1N12009,,AH3,836,ANOTSUBTYPED,2740,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,889
AH5,2008,7,,AH1,211,AH1N12009,,AH3,833,ANOTSUBTYPED,2620,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1079
AH5,2008,8,,AH1,190,AH1N12009,,AH3,973,ANOTSUBTYPED,2663,BYAMAGATA,,BVICTORIA,,BNOTDETERMINED,1360
